0.34937092778329654	The Sultan appoints judges, and can grant pardons and commute sentences.	Der Sultan ernennt Richter und kann Begnadigungen und Pendelstrafen gewähren.
0.5855640031064093	The Rohirrim bypassed Sauron's lookouts thanks to the mysterious Wild Men of Drúadan Forest.	Der Rohirrim umging Saurons Aussichtspunkte dank der geheimnisvollen Wilden Männer des Drúadan-Waldes.
-0.44001575307013613	Judge English testified before the Judiciary Committee on January 12, 1926.	Richter Englisch bezeugte vor dem Judiciary Committee am 12. Januar 1926.
0.5533874723308041	Synchronous hermaphrodites possess both ovaries and testes at the same time.	Synchrone Hermaphrodite besitzen sowohl Eierstöcke als auch Hoden gleichzeitig.
-0.38265902164114657	They could ‘jink' to throw an enemy aircraft off its aim, but they could not outrun or outturn an opponent.	Sie konnten sich ', um ein feindliches Flugzeug von seinem Ziel zu werfen, aber sie konnten nicht überrennen oder einen Gegner zu überholen.
-0.35017835705265726	Tombstone Unified School District serves Tombstone.	Tombstone Unified School District dient Tombstone.
0.08923831063098925	He oversaw the invasion of southern France in 1944.	Er überwachte die Invasion Südfrankreichs 1944.
0.38360888762761497	The Cronulla Sharks and reigning premiers North Queensland would fill out the top four.	Die Cronulla Sharks und die amtierenden Premierminister North Queensland würden die obersten vier füllen.
-2.713837691764173	Accompanies promotion to the grade of Cadet Senior Airman.	Begleitet die Beförderung in die Klasse von Cadet Senior Airman.
-1.1395378239064102	It weakened to a depression on June 28 near Socorro Island and it dissipated on June 29.	Es schwächte bis zu einer Depression am 28. Juni in der Nähe von Socorro Island und es zerstreute am 29. Juni.
-1.6104101537117963	They then broke into and raided the militia armoury at Trenance, stealing a number of muskets and ammunition.	Dann brachen sie ein und plünderten die Miliz in Trenance, stiehlt eine Reihe von Musketen und Munition.
-0.6083425936626267	The Lunar Prospector spacecraft reported in 2008 enhanced hydrogen abundances at the south pole and even more at the north pole.	Die Raumsonde Lunar Prospector berichtete 2008 über erhöhte Wasserstoffreichweiten am Südpol und noch mehr am Nordpol.
-1.3974835985565168	At Luxembourg Open, Petkovic lost in quarterfinals to a qualifier Eugenie Bouchard.	Bei Luxembourg Open verlor Petkovic im Viertelfinale einen Qualifikator Eugenie Bouchard.
0.7524813646220552	On 17 March 1992 a bomb exploded in the Israeli Embassy, killing 29 and injuring 242.	Am 17. März 1992 explodierte eine Bombe in der israelischen Botschaft, die 29 tötete und 242 verletzte.
-0.5588403484195794	Karai tries to fight the Shredder along with Shinigami but Shredder easily knocks Shinigami unconscious and he escapes with Karai.	Karai versucht, den Shredder zusammen mit Shinigami zu bekämpfen, aber Shredder klopft Shinigami leicht bewusstlos an und er entkommt mit Karai.
-0.42816267574731715	From the 1950s, spanning six decades, Jayakanthan authored around 40 novels, 200 short stories, apart from two autobiographies.	Seit den 1950er Jahren, sechs Jahrzehnte lang, verfasste Jayakanthan rund 40 Romane, 200 Kurzgeschichten, abgesehen von zwei Autobiografien.
0.7061053157641609	Sulfur dichloride and disulfur dichloride are important industrial chemicals.	Schwefeldichlorid und Disulpeldichlorid sind wichtige Industriechemikalien.
0.7295340912143318	Allan Grant, 88, American photojournalist for Life magazine.	Allan Grant, 88, amerikanischer Fotojournalist für das Magazin Life.
0.23866706589649192	When all else fails, Olivia hires Damian Spinelli, a private investigator to look into Heather's misdoings.	Wenn alles andere scheitert, stellt Olivia Damian Spinelli, eine private Ermittlerin, ein, um Heather 's Missetaten nachzugehen.
0.5343273777022233	Shane survives and hires a pimp to kill Ronnie, which also fails.	Shane überlebt und heuert einen Zuhälter an, um Ronnie zu töten, was ebenfalls scheitert.
0.6132103717389124	Learning of Tarzan's plight, Bertha heroically leads the apes against the natives and frees them both.	Als Bertha von Tarzans Notlage erfährt, führt sie heldenhaft die Affen gegen die Einheimischen an und befreit sie beide.
-0.22733767919497327	The yard overhauled , , and of the Panama Railway Company.	Die Werft überholt, und der Panama Railway Company.
0.6521999130984383	Parkes, Australian Capital Territory, a suburb of Canberra.	Parkes, Australian Capital Territory, ein Vorort von Canberra.
-0.018098169356626042	Vaccine candidates that target antigens on gametes, zygotes, or ookinetes in the mosquito midgut aim to block the transmission of malaria.	Impfkandidaten, die Antigene auf Gameten, Zygoten oder Enkelzellen im Mückenmitteldarm ansprechen, wollen die Übertragung von Malaria blockieren.
0.35445641687797474	In the 1930s many Methodists favored isolationist policies.	In den 1930er Jahren befürworteten viele Methodisten isolationistische Strategien.
0.4342475873792017	But he persists and he flatters her, so she thinks, why not?	Aber er bleibt bestehen und er schmeichelt ihr, so denkt sie, warum nicht?
-1.4221287304989234	The procession included many Philadelphia clergy and vestrymen.	Die Prozession umfasste viele Philadelphia Klerus und Gewänder.
0.6418153706177768	Upon recovering, Conrad knelt before his son and exacted the desired consent.	Nach der Genesung kniete Conrad vor seinem Sohn nieder und forderte die gewünschte Zustimmung.
-0.17629025439077206	reclusion for attempting to drug and molest a child.	Rückzug für den Versuch, Drogen und belästigen ein Kind.
0.18786229860495518	North of this partial interchange the freeway crosses into eastern Allegan County.	Nördlich dieses Teilübergangs kreuzt sich die Autobahn in den östlichen Allegan County.
0.40367406230286845	Electrification commenced between Rosenheim and Freilassing in August 1927.	Die Elektrifizierung begann zwischen Rosenheim und Freilassing im August 1927.
-1.1953037653317289	On the May 10 episode of Impact Wrestling, Hardy teaming with James Storm against Decay in a losing effort after an Imposter Willow distracted Hardy.	Am 10. Mai Folge von Impact Wrestling, Hardy Teamarbeit mit James Storm gegen Verfall in einem Verlust Anstrengung nach einem Imposter Willow abgelenkt Hardy.
0.6154390885871741	On 9 May 1946, he abdicated in favour of the Crown Prince, who then ascended as King Umberto II.	Am 9. Mai 1946 verzichtete er auf den Kronprinzen, der dann als König Umberto II. aufstieg.
-0.7227212564264961	Twins pitching held the Red Sox to only two hits in the shutout, striking out 11 batters.	Twins Pitching hielt die Red Sox auf nur zwei Treffer im Shutout und schlug 11 Schlagstöcke.
-2.7900621495269218	There whales defecate a liquid rich in nitrogen and iron.	Dort Stuhlgang Wale eine Flüssigkeit reich an Stickstoff und Eisen.
-0.38676905973070475	Fowler won the tournament on the first playoff hole with a birdie.	Fowler gewann das Turnier auf dem ersten Playoff Loch mit einem Birdie.
0.7000780745443027	"In his memoirs, Frémont coined the phrase ""Golden Gate"" for the strait between Marin County and San Francisco County."	"In seinen Memoiren prägte Frémont den Begriff ""Golden Gate"" für die Straße zwischen Marin County und San Francisco County."
0.39030143019433167	); DOC; bacteria; viruses; colloids and insoluble particulates; biofouling and scaling.	); DOC; Bakterien; Viren; Kolloide und unlösliche Partikel; Biofouling und Skalierung.
0.2713659493851372	Seeing this party of armed Nor'Westers, the HBC battery obtained reinforcements.	Als sie diese Partei bewaffneter Nor 'Westers sah, erhielt die HBC-Batterie Verstärkung.
0.41048527819927133	Membership peaked for The American Legion right after World War II, when enrollments doubled from 1.7 million to 3.3 million.	Die Mitgliedschaft erreichte den Höhepunkt der American Legion unmittelbar nach dem Zweiten Weltkrieg, als sich die Einschreibungen von 1,7 Millionen auf 3,3 Millionen verdoppelte.
-0.948861120305525	Single storey three bay symmetrical homestead of coursed random stone rubble construction, stuccoed to front.	Einstöckig drei Bucht symmetrische Gehöft von geschwungenen zufälligen Stein Schutt Konstruktion, nach vorne gestopft.
0.6418153706177768	It goes from fast paced dialogues to slower monologues.	Es geht von schnelllebigen Dialogen zu langsameren Monologen.
0.5488031785951452	In the semifinals, Sharapova took her Australian Open reprisal on Germany's Andrea Petkovic by defeating her.	Im Halbfinale holte Sharapova ihre Australian Open Vergeltung gegen Andrea Petkovic aus Deutschland, indem sie sie besiegte.
-0.536676567389957	Other species include song sparrows, catbirds, several species of warblers, and the pileated woodpecker.	Zu den anderen Arten gehören Singspatzen, Catbirds, verschiedene Warblerarten und der pileated specht.
0.48249983127799295	Such theories, usually posited by northern Europeans, advocated the superiority of white Aryans to Semitic Jews.	Solche Theorien, die normalerweise von Nordeuropäern aufgestellt wurden, befürworteten die Überlegenheit weißer Arier gegenüber semitischen Juden.
-0.6109049553919044	Wheeled gun carriages and trunnions became common, and the invention of the limber further facilitated transportation.	Radgewehrwagen und Knüppel wurden häufig, und die Erfindung des Limbers erleichterte den Transport weiter.
-2.9956268458751474	93.Neelakanthaay, Blue throated, as He swallowed the terrible poison	93.Neelakanthaay, Blue throated, als er das schreckliche Gift verschluckte
-0.2901412848590395	"Some scholars speculate that Allen Dulles was a ""reluctant assassin"", citing his hesitance to implement the mandate of President Eisenhower."	"Einige Wissenschaftler spekulieren, Allen Dulles sei ein ""widerwilliger Mörder"" gewesen, unter Berufung auf sein Zögern, das Mandat von Präsident Eisenhower umzusetzen."
0.21095125661697725	The Blazing World, a fantastical dimension, from The Blazing World by Margaret Cavendish.	The Blazing World, eine fantastische Dimension, aus The Blazing World von Margaret Cavendish.
-1.5351390426205624	Upon An's demotion, Shi withdrew from Jian and returned to imperial lands.	Nach An 's Abriss zog sich Shi von Jian zurück und kehrte in kaiserliche Länder zurück.
-0.12181464582681656	", Ed Begley plays a parody of Poirot named Bascule Doirot.	, Ed Begley spielt eine Parodie von Poirot namens Bascule Doirot."	[1, 1, 1, 85, 82, 100]
-0.5879294862481798	Carly broke it off with Jack and married another suitor, Hal Munson.	Carly brach es mit Jack und heiratete einen anderen Freier, Hal Munson.
0.7467878677266514	A stipulation allowed $1,000 for a investigation on the Mississippi Choctaws' condition.	Eine Bestimmung erlaubte $1.000 für eine Untersuchung über den Zustand des Mississippi Choctaws.
-0.6788174369391405	"The Wall Street Journal editorial board blasted Trump's executive order as ""blunderbuss and broad""."	"Die Redaktion des Wall Street Journal strahlte Trumps Exekutivauftrag als ""Blunderbuss und breit"" aus."
-0.5387092845971658	The adjacent Great Plains grassland habitats are left to herds of elk, American bison, and pronghorn antelope.	Die angrenzenden Great Plains Grasland Lebensräume sind Herden von Elch, amerikanischem Bison und Prunkornantilope überlassen.
0.35611062413031164	Confronted by both Raiden and Superman, Dark Kahn explodes and both realities separate.	Gegenüber Raiden und Superman explodiert Dark Kahn und beide Realitäten trennen sich.
-0.29593974154126235	punched Zulu in the face and choked him and a brief melee ensued.	Zulu wurde ins Gesicht geschlagen und erstickt und es folgte ein kurzer Nahkampf.
0.6026925015037073	Characterization as colonialism or ethnic cleansing	Charakterisierung als Kolonialismus oder ethnische Säuberung
0.5800794364196153	Former colonial and territorial capitals in the United States	Ehemalige Kolonial- und Territorialhauptstadt der Vereinigten Staaten
0.21115262282498662	The tyrant of Miletus was appointed by the satrap, but he also appointed all the other tyrants.	Der Tyrann von Milet wurde vom Satrap ernannt, aber er ernannte auch alle anderen Tyrannen.
-0.45234319327003414	Central American and Caribbean Games silver medalists for Puerto Rico	Mittelamerikanische und Karibik Games Silbermedaillengewinner für Puerto Rico
-2.4239176810357885	In Hong Kong, winds gusted to 78 kn at Tate's Cairn.	In Hong Kong goss der Wind bei Tate 's Cairn auf 78 kn.
0.6339061597312982	Enrollment climbed from 120 in 1909 to over 1,000 during the 1960s.	Die Einschreibung stieg von 120 im Jahr 1909 auf über 1.000 in den 1960er Jahren.
0.5214877348051749	Stephen hallucinates that the rotting cadaver of his mother has risen up from the floor to confront him.	Stephen halluziniert, dass der verrottende Kadaver seiner Mutter vom Boden gestiegen ist, um ihn zu konfrontieren.
-1.0727403722137983	However, Jason ends up escaping from his guards, and rescues Robin.	Doch Jason landet auf Flucht aus seinen Wachen, und rettet Robin.
0.4728068508717039	Insurrections against Communist rule sprang up, particularly in the northern regions of Eritrea and Tigray.	Vor allem in den nördlichen Regionen von Eritrea und Tigray entstanden Aufstände gegen die kommunistische Herrschaft.
-0.9968725083549747	Lizabeth Scott 1996 Interview Part 1 of 8, Soapbox & Praeses Productions Lizabeth Scott at the American Film Institute	Lizabeth Scott 1996 Interview Teil 1 von 8, Soapbox & Praeses Productions Lizabeth Scott am American Film Institute
0.35647508280866574	Wolsey appealed to the Pope for an annulment on three fronts.	Wolsey appellierte an den Papst für eine Aufhebung an drei Fronten.
-0.15695155636919245	In the meantime, the crowd roared loudly, heckling Egar and supporting the beleaguered bowler.	In der Zwischenzeit brüllte die Menge laut, hekelte Egar und stützte den belagerten Bowler.
